Total Error, action, LearnRate, InvestigationRate, Reward, Cache Size, High Error, Enhanced Count, Position of Low Error, Position of High Error, learn count,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
0.025734069,0,0,100,0.66,20,0.250335637,0,11,20,4121,,,,,,,
